0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
3,3,4,4,4,4,5,5,5,5,7
29,33,36,40,43,46,50,53,56,58,65
103,114,124,134,144,153,162,171,180,188,200
230,250,269,287,305,322,339,355,371,386,406
405,437,467,497,525,552,579,605,630,654,684
635,677,722,766,808,848,888,926,963,999,1037
926,980,1036,1090,1143,1193,1242,1289,1335,1380,1417
1249,1314,1377,1431,1480,1528,1573,1618,1661,1703,1727
1550,1611,1669,1718,1750,1782,1812,1841,1870,1897,1909
1780,1820,1858,1894,1912,1926,1940,1954,1967,1980,1983
1919,1938,1955,1972,1982,1986,1990,1993,1997,2000,2000
1983,1988,1992,1997,2000,2000,2000,2000,2000,2000,2000
2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
